timediff_ms,proto,srcIP,srcPort,dstIP,dstPort
276377,6,172.16.133.35,50122,216.115.208.199,443
276380,6,172.16.133.87,65530,157.56.240.102,443
276391,6,172.16.133.25,59780,129.10.139.136,60873
276393,6,172.16.133.126,61083,157.56.244.214,443
276401,6,172.16.133.42,56856,208.89.13.133,80
276427,6,172.16.133.63,54123,107.22.18.198,443
276430,6,172.16.133.118,56666,157.56.234.118,443
276433,17,172.16.133.6,50088,8.8.8.8,53
276434,6,172.16.133.78,59281,204.85.83.100,55607
276434,17,172.16.133.6,65176,8.8.8.8,53
276441,6,172.16.133.40,50283,75.126.109.194,80
276442,6,172.16.133.23,55060,64.90.204.229,443
276446,6,172.16.133.63,64439,74.125.226.195,443
276449,17,172.16.133.6,58875,8.8.8.8,53
276453,6,172.16.133.47,56534,67.217.65.65,443
276453,6,172.16.133.47,56536,67.217.64.65,443
276453,6,172.16.133.47,56537,67.217.66.65,443
276462,6,172.16.133.96,53487,23.21.62.111,80
276462,6,172.16.133.96,53488,209.234.235.129,80
276463,6,172.16.133.26,53104,107.20.103.220,443
276468,6,172.16.133.85,51708,96.43.146.176,443
276474,6,172.16.133.87,60175,96.43.146.48,443
276479,6,172.16.133.96,53489,208.47.254.83,80
276483,17,172.16.133.36,62603,68.64.21.42,1853
276483,6,172.16.133.87,60177,96.43.146.48,443
276497,6,172.16.133.36,64517,54.243.254.190,443
276498,6,172.16.133.56,56237,208.92.54.5,80
276506,6,172.16.133.60,62042,67.217.66.49,443
276506,6,172.16.133.60,62039,67.217.65.49,443
276506,6,172.16.133.60,62041,67.217.64.49,443
276513,17,172.16.133.44,56146,239.255.255.250,1900
276517,6,172.16.133.36,64956,67.217.64.99,443
276517,6,172.16.133.36,64958,67.217.66.99,443
276517,6,172.16.133.36,64954,67.217.65.99,443
276523,6,172.16.133.26,53039,67.217.64.100,443
276524,6,172.16.133.207,55645,67.217.64.54,443
276535,6,172.16.133.28,65339,173.194.43.40,443
276539,6,172.16.133.26,53037,67.217.64.99,443
276547,6,172.16.133.37,50361,209.107.209.50,80
276547,6,172.16.133.37,50535,209.107.209.26,80
276563,6,172.16.133.60,62043,67.217.94.254,443
276568,17,172.16.133.6,63411,8.8.8.8,53
276594,6,172.16.133.78,58806,98.209.196.102,34603
276598,17,172.16.133.56,49514,68.64.21.42,1853
276601,6,172.16.133.207,49659,157.56.245.198,443
276607,6,172.16.133.92,49664,96.43.146.48,443
276615,6,172.16.133.96,53490,23.67.242.42,80
276624,6,172.16.133.78,59464,134.181.229.92,52004
276647,6,172.16.133.92,55693,64.74.80.188,443
276647,6,172.16.133.92,55695,216.115.216.101,443
276648,6,172.16.133.92,55696,216.219.115.163,443
276648,6,172.16.133.92,55697,216.115.217.201,443
276659,17,172.16.133.47,51444,68.64.21.45,1853
276660,6,172.16.133.78,54271,50.149.21.29,56409
276665,6,172.16.133.41,52674,23.62.105.87,80
276674,6,172.16.133.78,62209,128.119.195.145,38677
276684,6,172.16.133.78,54905,66.31.24.112,32450
276685,6,172.16.133.41,52677,23.62.105.87,80
276695,6,172.16.133.36,65075,132.245.2.22,443
276719,17,172.16.133.6,123,204.2.134.164,123
276719,17,172.16.133.6,50055,8.8.8.8,53
276727,17,172.16.133.26,54654,68.64.21.37,1853
276737,6,172.16.133.39,49310,132.245.1.150,443
276742,17,172.16.133.60,63861,68.64.21.41,1853
276748,6,172.16.133.96,53491,98.139.200.238,80
276748,6,172.16.133.56,60673,216.115.208.199,443
276759,6,172.16.133.46,64589,192.147.107.14,443
276763,6,172.16.133.63,53330,108.168.241.135,80
276764,6,172.16.133.96,53435,98.139.225.43,80
276765,17,172.16.133.6,52550,8.8.8.8,53
276765,6,172.16.133.28,49296,157.56.234.118,443
276771,17,172.16.133.6,50851,8.8.8.8,53
276777,6,172.16.133.56,49621,96.43.146.48,443
276779,6,172.16.133.72,52251,96.43.146.176,443
276781,6,172.16.133.84,57724,96.43.146.22,443
276792,6,172.16.133.96,53492,23.67.242.10,80
276793,6,172.16.133.39,49311,132.245.1.150,443
276801,17,172.16.133.57,53807,68.64.21.62,1853
276802,6,172.16.133.96,53493,174.35.22.75,80
276843,6,172.16.133.21,52700,96.43.146.22,443
276847,6,172.16.133.96,53494,98.139.50.175,80
276848,6,172.16.133.96,53495,98.139.240.23,80
276848,6,172.16.133.96,53496,98.139.200.238,80
276855,6,172.16.133.126,61269,96.43.146.22,443
276858,6,172.16.133.126,61255,96.43.146.22,443
276860,6,172.16.133.96,53497,174.35.22.75,80
276861,6,172.16.133.95,56956,74.125.226.231,443
276861,6,172.16.133.96,53498,174.35.22.75,80
276874,6,172.16.133.78,58905,130.64.83.164,64216
276887,17,172.16.133.92,64264,68.64.29.40,1853
276889,17,172.16.133.53,60838,68.64.21.40,1853
276892,6,172.16.133.96,53499,76.13.234.33,80
276904,6,172.16.133.36,64909,216.115.208.199,443
276930,6,172.16.133.72,52250,204.14.233.101,443
276933,6,172.16.133.28,49251,157.56.234.118,443
276937,17,172.16.133.87,61342,239.255.255.250,1900
276938,17,172.16.133.49,58246,68.64.21.41,1853
276987,6,172.16.133.23,61948,157.56.236.102,443
276989,6,172.16.133.25,62051,68.49.25.49,55165
276989,6,172.16.133.95,56957,173.194.43.37,443
276990,6,172.16.133.96,53500,50.116.194.23,80
276990,6,172.16.133.93,60826,199.48.206.210,443
276992,6,172.16.133.93,60827,199.48.206.78,443
276992,6,172.16.133.93,60828,199.48.206.68,443
277002,17,172.16.133.116,53069,239.255.255.250,1900
277009,6,172.16.133.96,53456,98.137.80.33,80
277014,6,172.16.133.96,53501,23.67.243.35,80
277038,6,172.16.133.103,62689,157.56.234.118,443
277041,6,172.16.133.29,60321,216.52.242.80,80
277091,6,172.16.133.36,64953,67.217.64.99,443
277114,17,172.16.133.118,56495,68.64.21.45,1853
277131,6,172.16.133.57,59186,216.219.115.160,443
277132,6,172.16.133.57,59187,216.115.217.198,443
277132,6,172.16.133.57,59182,64.74.80.185,443
277132,6,172.16.133.57,59184,216.115.216.98,443
277137,6,172.16.133.71,55292,69.171.241.10,5222
277147,17,172.16.133.6,54268,8.8.8.8,53
277154,17,172.16.133.207,50477,68.64.21.45,1853
277170,6,172.16.133.96,53502,50.58.197.194,80
277193,6,172.16.133.42,56894,157.56.236.102,443
277217,6,172.16.133.20,61335,96.43.146.48,443
277233,6,172.16.133.58,53908,65.55.71.195,443
277270,17,172.16.133.6,58747,8.8.8.8,53
277271,17,172.16.133.6,53347,8.8.8.8,53
277272,17,172.16.133.6,60387,8.8.8.8,53
277272,17,172.16.133.6,65468,8.8.8.8,53
277272,17,172.16.133.6,51498,8.8.8.8,53
277272,17,172.16.133.6,53297,8.8.8.8,53
277273,6,172.16.133.60,62038,67.217.64.49,443
277273,6,172.16.133.60,62040,67.217.64.54,443
277285,6,172.16.133.126,57827,72.52.5.192,80
277292,6,172.16.133.25,60425,71.252.224.198,44248
277300,6,172.16.133.78,59001,96.242.17.13,60086
277324,6,172.16.133.207,55647,67.217.64.49,443
277331,6,172.16.133.56,60851,67.217.66.54,443
277331,6,172.16.133.56,60847,67.217.65.54,443
277331,6,172.16.133.56,60850,67.217.64.54,443
277332,17,172.16.133.60,63862,67.217.94.135,8200
277348,6,172.16.133.121,53744,157.56.234.118,443
277358,6,172.16.133.40,50292,184.73.247.227,80
277367,17,172.16.133.6,65360,8.8.8.8,53
277374,17,172.16.133.6,64333,8.8.8.8,53
277375,17,172.16.133.6,64037,8.8.8.8,53
277376,17,172.16.133.6,49692,8.8.8.8,53
277376,17,172.16.133.6,56620,8.8.8.8,53
277376,17,172.16.133.6,64723,8.8.8.8,53
277378,6,172.16.133.118,58123,216.115.216.101,443
277393,6,172.16.133.118,58124,216.219.115.163,443
277393,6,172.16.133.118,58125,216.115.217.201,443
277393,6,172.16.133.118,58122,64.74.80.188,443
277426,6,172.16.133.121,53747,157.56.234.118,443
277427,6,172.16.133.23,54486,96.43.146.48,443
277432,6,172.16.133.55,57653,173.194.43.57,80
277445,6,172.16.133.33,58122,157.56.245.198,443
277474,17,172.16.133.6,49579,8.8.8.8,53
277474,17,172.16.133.6,53611,8.8.8.8,53
277480,6,172.16.133.29,60114,208.44.23.59,80
277482,6,172.16.133.93,61084,74.63.51.79,80
277483,6,172.16.133.24,57726,204.93.223.146,443
277501,6,172.16.133.47,56532,216.115.208.199,443
277514,6,172.16.133.63,57778,173.194.76.125,5222
277521,6,172.16.133.47,56535,67.217.64.64,443
277521,6,172.16.133.56,60849,67.217.64.49,443
277522,6,172.16.133.49,54983,67.217.64.64,443
277533,17,172.16.133.6,58427,8.8.8.8,53
277534,17,172.16.133.6,64166,8.8.8.8,53
277534,6,172.16.133.96,53503,157.56.134.97,80
277553,6,172.16.133.67,64620,216.115.208.199,443
277558,6,172.16.133.96,53504,108.170.193.78,80
277558,6,172.16.133.163,1184,157.56.240.102,443
277558,6,172.16.133.96,53505,108.170.193.78,80
277563,6,172.16.133.78,59096,74.125.226.25,80
277574,6,172.16.133.96,52662,184.73.235.12,5222
277575,17,172.16.133.6,54124,8.8.8.8,53
277577,17,172.16.133.36,62603,68.64.21.42,1853
277580,6,172.16.133.36,63693,204.236.224.158,5222
277585,6,172.16.133.56,56237,208.92.54.5,80
277598,17,172.16.133.56,49514,68.64.21.42,1853
277604,6,172.16.133.18,49357,23.21.62.199,5222
277613,6,172.16.133.163,1185,157.56.240.102,443
277615,6,172.16.133.24,57604,54.235.187.196,443
277616,6,172.16.133.71,52729,23.21.62.199,5222
277617,6,172.16.133.26,53149,54.235.187.196,443
277636,6,172.16.133.66,53883,74.125.226.207,443
277652,6,172.16.133.24,57744,107.22.33.210,443
277660,6,172.16.133.112,51577,174.129.24.14,8080
277669,6,172.16.133.87,59816,96.43.146.50,443
277677,6,172.16.133.53,53648,67.217.66.49,443
277677,6,172.16.133.53,53644,67.217.65.49,443
277677,6,172.16.133.53,53647,67.217.64.49,443
277680,6,172.16.133.96,53506,184.173.190.13,80
277684,17,172.16.133.6,65521,8.8.8.8,53
277700,6,172.16.133.63,54205,8.27.243.253,80
277700,6,172.16.133.63,54206,8.27.243.253,80
277700,6,172.16.133.63,54207,8.27.243.253,80
277700,6,172.16.133.63,54204,8.27.243.253,80
277700,6,172.16.133.63,54203,8.27.243.253,80
277727,17,172.16.133.26,54654,68.64.21.37,1853
277734,6,172.16.133.96,53507,173.194.43.58,80
277736,6,172.16.133.49,55146,54.235.187.196,443
277755,17,172.16.133.47,51444,68.64.21.45,1853
277769,6,172.16.133.87,65355,184.73.235.12,5222
277769,17,172.16.133.26,54655,68.64.28.123,8200
277770,6,172.16.133.96,53508,108.170.193.78,80
277771,6,172.16.133.95,54541,96.43.146.22,443
277772,6,172.16.133.54,64195,23.21.122.20,5222
277774,6,172.16.133.82,54098,204.236.224.158,5222
277776,6,172.16.133.47,56548,107.22.210.163,5222
277777,6,172.16.133.39,49282,23.21.62.199,5222
277778,6,172.16.133.163,1121,23.21.62.199,5222
277779,6,172.16.133.63,49228,23.21.62.199,5222
277779,6,172.16.133.120,49224,204.236.224.158,5222
277783,6,172.16.133.118,56698,107.22.210.163,5222
277803,17,172.16.133.57,53807,68.64.21.62,1853
277805,6,172.16.133.73,57015,74.125.133.189,443
277812,17,172.16.133.6,52717,8.8.8.8,53
277812,6,172.16.133.76,57695,204.236.224.158,5222
277822,6,172.16.133.41,52362,173.194.75.103,443
277837,6,172.16.133.57,59155,184.73.255.87,5222
277841,17,172.16.133.60,63861,68.64.21.41,1853
277843,6,172.16.133.26,53037,67.217.64.99,443
277845,6,172.16.133.96,53509,108.170.198.160,80
277868,6,172.16.133.45,54683,173.194.43.21,443
277874,6,172.16.133.103,62688,157.56.234.118,443
277884,17,172.16.133.67,55064,239.255.255.250,1900
277887,17,172.16.133.92,64264,68.64.29.40,1853
277889,17,172.16.133.53,60838,68.64.21.40,1853
277912,6,172.16.133.57,59185,67.217.64.97,443
277916,6,172.16.133.24,57719,96.43.146.22,443
277920,6,172.16.133.96,53510,23.21.62.111,443
277922,6,172.16.133.96,53511,23.0.52.46,80
277925,6,172.16.133.63,54123,107.22.18.198,443
277938,17,172.16.133.49,58246,68.64.21.41,1853
277940,6,172.16.133.26,53041,67.217.66.99,443
277940,6,172.16.133.26,53038,67.217.65.99,443
277940,6,172.16.133.26,53040,67.217.64.99,443
277946,6,172.16.133.207,55648,67.217.64.54,443
277946,6,172.16.133.207,55649,67.217.66.54,443
277946,6,172.16.133.207,55646,67.217.65.54,443
277949,6,172.16.133.78,55437,173.61.73.122,11648
277952,17,172.16.133.6,53773,8.8.8.8,53
277957,6,172.16.133.96,53490,23.67.242.42,80
277957,6,172.16.133.96,53482,98.137.80.33,80
277957,6,172.16.133.96,53481,98.137.80.33,80
277958,6,172.16.133.96,53480,98.137.80.33,80
277958,6,172.16.133.96,53479,98.137.80.33,80
277958,6,172.16.133.96,53427,98.137.80.33,80
277958,6,172.16.133.96,53428,98.137.80.33,80
277958,6,172.16.133.96,53487,23.21.62.111,80
277959,6,172.16.133.96,53467,98.137.80.33,80
277959,6,172.16.133.96,53464,98.137.80.33,80
277959,6,172.16.133.96,53462,98.137.80.33,80
277959,6,172.16.133.96,53458,98.137.80.33,80
277959,6,172.16.133.96,53457,98.137.80.33,80
277960,6,172.16.133.96,53455,76.13.115.116,80
277960,6,172.16.133.96,53475,23.67.242.10,80
277960,6,172.16.133.96,53476,23.67.242.10,80
277960,6,172.16.133.96,53478,23.67.242.10,80
277960,6,172.16.133.96,53498,174.35.22.75,80
277961,6,172.16.133.96,53497,174.35.22.75,80
277961,6,172.16.133.96,53493,174.35.22.75,80
277961,6,172.16.133.96,53435,98.139.225.43,80
277961,6,172.16.133.96,53484,173.194.43.59,80
277961,6,172.16.133.96,53485,173.194.43.59,80
277961,6,172.16.133.96,53473,206.190.56.190,80
277962,6,172.16.133.96,53466,173.194.43.60,80
277962,6,172.16.133.96,53465,173.194.43.60,80
277962,6,172.16.133.96,53436,173.194.43.60,80
277962,6,172.16.133.96,53492,23.67.242.10,80
277962,6,172.16.133.96,53489,208.47.254.83,80
277962,6,172.16.133.96,53463,209.234.234.12,80
277962,6,172.16.133.96,53459,209.234.234.12,80
277962,6,172.16.133.96,53461,23.67.243.35,80
277963,6,172.16.133.26,53104,107.20.103.220,443
277963,6,172.16.133.96,53434,208.47.254.83,80
277963,6,172.16.133.96,53460,192.221.110.126,80
277963,6,172.16.133.96,53417,98.137.80.33,80
277963,6,172.16.133.96,53512,108.170.198.160,80
277969,6,172.16.133.41,52858,173.194.41.111,80
277976,6,172.16.133.41,52726,23.62.151.196,80
277981,6,172.16.133.96,53513,65.54.81.18,80
278001,6,172.16.133.96,53500,50.116.194.23,80
278005,6,172.16.133.95,57224,184.168.192.63,80
278006,6,172.16.133.95,57236,184.168.192.63,80
278008,6,172.16.133.44,64675,216.52.242.80,80
278009,6,172.16.133.39,49310,132.245.1.150,443
278013,6,172.16.133.49,54984,67.217.64.65,443
278013,6,172.16.133.49,54985,67.217.66.65,443
278013,6,172.16.133.49,54982,67.217.65.65,443
278018,6,172.16.133.56,61390,96.43.146.176,443
278034,6,172.16.133.39,49311,132.245.1.150,443
278044,6,172.16.133.53,53651,67.217.94.254,443
278049,6,172.16.133.78,59124,173.194.43.57,80
278050,6,172.16.133.78,59123,173.194.43.57,80
278051,6,172.16.133.78,56986,74.125.226.77,80
278053,6,172.16.133.78,59125,173.194.43.57,80
278054,6,172.16.133.78,59126,173.194.43.57,80
278060,6,172.16.133.96,53514,204.154.111.33,80
278062,17,172.16.133.39,35859,65.55.223.38,40045
278063,17,172.16.133.39,35859,157.55.130.151,40007
278091,6,172.16.133.36,64953,67.217.64.99,443
278112,6,172.16.133.67,56185,173.194.43.46,443
278114,17,172.16.133.118,56495,68.64.21.45,1853
278115,6,172.16.133.28,63807,96.43.146.48,443
278116,6,172.16.133.84,59031,184.73.225.104,443
278138,6,172.16.133.96,53499,76.13.234.33,80
278154,17,172.16.133.207,50477,68.64.21.45,1853
278158,6,172.16.133.63,53330,108.168.241.135,80
278164,6,172.16.133.78,59122,173.194.43.57,80
278179,6,172.16.133.90,51477,69.132.122.65,49560
278186,6,172.16.133.57,60187,184.73.197.44,443
278195,6,172.16.133.66,63793,96.43.146.48,443
278195,6,172.16.133.35,50122,216.115.208.199,443
278225,6,172.16.133.78,59136,74.125.226.13,80
278229,6,172.16.133.66,54410,173.194.43.53,443
278229,6,172.16.133.78,50685,198.82.107.217,44419
278233,17,172.16.133.43,63611,239.255.255.250,1900
278234,6,172.16.133.78,59120,74.125.226.26,80
278249,6,172.16.133.29,49266,157.56.237.150,443
278289,6,172.16.133.67,51828,23.66.230.80,80
278290,6,172.16.133.67,51963,63.84.95.66,80
278302,6,172.16.133.87,59821,96.43.146.48,443
278309,6,172.16.133.78,59135,74.125.226.13,80
278312,6,172.16.133.78,59138,74.125.226.13,80
278315,6,172.16.133.78,59137,74.125.226.13,80
278320,6,172.16.133.57,59181,216.219.115.160,443
278320,6,172.16.133.57,59183,216.219.115.183,443
278332,6,172.16.133.20,60145,96.43.146.176,443
278340,6,172.16.133.78,57250,173.194.43.45,80
278354,6,172.16.133.88,64805,157.56.238.6,443
278357,6,172.16.133.42,56893,157.56.236.102,443
278363,6,172.16.133.45,61322,173.194.43.40,80
278370,17,172.16.133.114,49321,67.217.94.204,8200
278370,17,172.16.133.114,49319,68.64.21.44,1853
278370,6,172.16.133.114,55276,67.217.94.254,443
278370,6,172.16.133.114,55335,67.217.65.49,443
278370,6,172.16.133.114,55336,67.217.64.49,443
278370,6,172.16.133.114,55337,67.217.66.49,443
278370,6,172.16.133.114,64372,157.56.242.198,443
278371,6,172.16.133.114,54346,216.219.117.209,443
278379,6,172.16.133.114,55150,50.30.152.70,33378
278382,6,172.16.133.114,63437,23.23.126.165,5222
278382,6,172.16.133.114,55271,67.217.64.54,443
278382,6,172.16.133.114,55269,67.217.64.49,443
278392,6,172.16.133.87,60176,96.43.146.48,443
278407,6,172.16.133.20,60149,96.43.146.176,443
278427,6,172.16.133.93,60473,23.67.242.11,80
278433,6,172.16.133.78,58724,173.194.43.59,80
278439,6,172.16.133.96,53502,50.58.197.194,80
278453,6,172.16.133.55,50551,96.43.146.176,443
278461,6,172.16.133.47,56536,67.217.64.65,443
278461,6,172.16.133.47,56537,67.217.66.65,443
278461,6,172.16.133.47,56534,67.217.65.65,443
278481,6,172.16.133.96,53515,98.137.80.33,80
278482,6,172.16.133.96,53516,98.137.80.33,80
278483,6,172.16.133.78,59153,173.194.43.59,80
278486,6,172.16.133.78,59154,173.194.43.59,80
278487,6,172.16.133.11,49561,157.56.244.214,443
278494,6,172.16.133.33,58124,157.56.245.198,443
278499,6,172.16.133.20,60143,96.43.146.176,443
278502,6,172.16.133.78,59097,74.125.226.25,80
278505,6,172.16.133.60,62039,67.217.65.49,443
278505,6,172.16.133.60,62041,67.217.64.49,443
278505,6,172.16.133.60,62042,67.217.66.49,443
278506,6,172.16.133.78,59155,173.194.43.59,80
278518,6,172.16.133.237,2267,64.94.18.161,443
278527,6,172.16.133.36,64958,67.217.66.99,443
278527,6,172.16.133.36,64954,67.217.65.99,443
278527,6,172.16.133.36,64956,67.217.64.99,443
278537,6,172.16.133.87,59829,173.194.43.30,443
278538,6,172.16.133.121,53744,157.56.234.118,443
278542,6,172.16.133.60,62038,67.217.64.49,443
278543,6,172.16.133.25,49363,157.56.240.102,443
278543,6,172.16.133.53,53643,67.217.64.49,443
278544,6,172.16.133.60,62040,67.217.64.54,443
278545,6,172.16.133.53,53645,67.217.64.54,443
278553,6,172.16.133.78,57213,173.194.43.39,443
278559,6,172.16.133.87,60187,64.56.203.22,443
278565,17,172.16.133.14,64388,239.255.255.250,1900
278569,17,172.16.133.45,64957,239.255.255.250,1900
278571,6,172.16.133.36,63681,96.43.146.22,443
278572,6,172.16.133.73,60582,173.194.43.60,80
278585,6,172.16.133.37,60537,96.43.146.48,443
278585,6,172.16.133.56,56237,208.92.54.5,80
278598,17,172.16.133.56,49514,68.64.21.42,1853
278599,6,172.16.133.78,58806,98.209.196.102,34603
278616,6,172.16.133.114,64373,157.56.242.198,443
278640,6,172.16.133.92,55695,216.115.216.101,443
278641,6,172.16.133.92,55696,216.219.115.163,443
278641,6,172.16.133.92,55697,216.115.217.201,443
278641,6,172.16.133.92,55693,64.74.80.188,443
278646,6,172.16.133.93,61085,74.63.52.167,80
278646,6,172.16.133.93,61086,74.63.52.167,80
278651,6,172.16.133.36,64517,54.243.254.190,443
278682,17,172.16.133.36,62603,68.64.21.42,1853
278686,6,172.16.133.53,49605,157.56.234.118,443
278735,6,172.16.133.78,59089,173.194.43.59,80
278755,17,172.16.133.47,51444,68.64.21.45,1853
278762,6,172.16.133.44,64682,173.194.43.59,80
278775,6,172.16.133.78,58905,130.64.83.164,64216
278776,6,172.16.133.78,59090,173.194.43.59,80
278779,6,172.16.133.113,53367,96.43.146.22,443
278796,6,172.16.133.16,59336,66.220.152.19,443
278816,6,172.16.133.84,49347,132.245.2.22,443
278817,17,172.16.133.57,53807,68.64.21.62,1853
278826,17,172.16.133.26,54654,68.64.21.37,1853
278839,17,172.16.133.57,53807,68.64.21.71,1853
278842,17,172.16.133.60,63861,68.64.21.41,1853
278844,6,172.16.133.93,61088,74.63.52.167,80
278845,6,172.16.133.72,50683,74.125.226.246,443
278848,6,172.16.133.163,3573,15.201.8.73,443
278859,6,172.16.133.26,53037,67.217.64.99,443
278869,6,172.16.133.39,49589,173.194.68.125,5222
278880,6,172.16.133.36,64955,67.217.64.100,443
278887,17,172.16.133.92,64264,68.64.29.40,1853
278888,6,172.16.133.163,3584,173.194.43.35,443
278889,17,172.16.133.53,60838,68.64.21.40,1853
278900,6,172.16.133.39,64324,50.16.204.12,80
278900,6,172.16.133.39,64325,50.16.204.12,80
278900,6,172.16.133.78,59130,74.125.226.13,80
278910,6,172.16.133.56,60944,157.56.236.102,443
278922,6,172.16.133.55,57859,67.217.64.244,443
278922,6,172.16.133.55,57858,216.219.113.250,443
278922,6,172.16.133.55,57860,216.115.223.200,443
278924,6,172.16.133.55,57861,66.151.150.190,443
278935,6,172.16.133.47,56533,67.217.64.65,443
278936,6,172.16.133.47,56535,67.217.64.64,443
278938,17,172.16.133.49,58246,68.64.21.41,1853
278959,6,172.16.133.72,49237,157.56.241.150,443
278993,6,172.16.133.116,52436,216.52.242.80,80
278996,6,172.16.133.116,53193,208.47.254.83,80
278999,6,172.16.133.78,58862,71.126.171.148,23164
